Time,EAR,MAR,Blinks,Yawns,Drowsy
1774792892.26,0.292,0.019,7,0,0
1774792892.28,0.287,0.019,7,0,0
1774792892.34,0.243,0.0,7,0,0
1774792892.38,0.258,0.0,7,0,0
1774792892.41,0.238,0.0,7,0,0
1774792892.44,0.154,0.0,7,0,0
1774792892.48,0.265,0.0,8,0,0
1774792892.5,0.273,0.024,8,0,0
1774792892.54,0.271,0.0,8,0,0
1774792892.57,0.213,0.017,8,0,0
1774792892.61,0.1,0.0,8,0,0
1774792892.63,0.11,0.024,8,0,0
1774792892.65,0.073,0.017,8,0,0
1774792892.68,0.145,0.026,8,0,0
1774792892.71,0.166,0.018,8,0,0
1774792892.78,0.232,0.033,9,0,0
1774792892.81,0.246,0.034,9,0,0
1774792892.84,0.247,0.0,9,0,0
1774792892.87,0.261,0.016,9,0,0
1774792892.9,0.264,0.0,9,0,0
1774792892.93,0.248,0.0,9,0,0
1774792892.98,0.248,0.0,9,0,0
1774792893.0,0.229,0.0,9,0,0
1774792893.02,0.242,0.0,9,0,0
1774792893.05,0.245,0.0,9,0,0
1774792893.08,0.262,0.0,9,0,0
1774792893.14,0.251,0.0,9,0,0
1774792893.18,0.234,0.014,9,0,0
1774792893.21,0.267,0.0,9,0,0
1774792893.24,0.252,0.0,9,0,0
1774792893.27,0.258,0.0,9,0,0
1774792893.3,0.244,0.0,9,0,0
1774792893.35,0.23,0.014,9,0,0
1774792893.38,0.226,0.0,9,0,0
1774792893.4,0.215,0.019,9,0,0
1774792893.42,0.228,0.0,9,0,0
1774792893.45,0.249,0.014,9,0,0
1774792893.48,0.229,0.0,9,0,0
1774792893.54,0.232,0.0,9,0,0
1774792893.58,0.233,0.014,9,0,0
1774792893.61,0.243,0.0,9,0,0
1774792893.64,0.23,0.0,9,0,0
1774792893.67,0.238,0.014,9,0,0
1774792893.7,0.236,0.0,9,0,0
1774792893.75,0.187,0.0,9,0,0
1774792893.77,0.202,0.0,9,0,0
1774792893.78,0.221,0.0,9,0,0
1774792893.82,0.213,0.03,9,0,0
1774792893.85,0.224,0.027,9,0,0
1774792893.88,0.243,0.027,9,0,0
1774792893.95,0.25,0.014,9,0,0
1774792893.97,0.242,0.014,9,0,0
1774792894.01,0.269,0.0,9,0,0
1774792894.04,0.271,0.013,9,0,0
1774792894.07,0.266,0.014,9,0,0
1774792894.12,0.25,0.013,9,0,0
1774792894.14,0.253,0.019,9,0,0
1774792894.15,0.232,0.013,9,0,0
1774792894.18,0.231,0.0,9,0,0
1774792894.22,0.226,0.0,9,0,0
1774792894.25,0.198,0.053,9,0,0
1774792894.28,0.247,0.013,9,0,0
1774792894.32,0.225,0.013,9,0,0
1774792894.38,0.252,0.0,9,0,0
1774792894.41,0.248,0.014,9,0,0
1774792894.44,0.261,0.0,9,0,0
1774792894.49,0.275,0.0,9,0,0
1774792894.5,0.29,0.015,9,0,0
1774792894.52,0.285,0.015,9,0,0
1774792894.55,0.292,0.044,9,0,0
1774792894.59,0.282,0.015,9,0,0
1774792894.62,0.302,0.015,9,0,0
1774792894.65,0.328,0.015,9,0,0
1774792894.68,0.28,0.0,9,0,0
1774792894.71,0.272,0.015,9,0,0
1774792894.78,0.255,0.0,9,0,0
1774792894.81,0.254,0.022,9,0,0
1774792894.86,0.244,0.022,9,0,0
1774792894.89,0.263,0.0,9,0,0
1774792894.9,0.268,0.0,9,0,0
1774792894.92,0.262,0.0,9,0,0
1774792894.96,0.264,0.015,9,0,0
1774792894.98,0.249,0.0,9,0,0
1774792895.02,0.256,0.021,9,0,0
1774792895.05,0.26,0.015,9,0,0
1774792895.08,0.244,0.015,9,0,0
1774792895.11,0.234,0.015,9,0,0
1774792895.17,0.257,0.0,9,0,0
1774792895.21,0.24,0.034,9,0,0
1774792895.26,0.227,0.0,9,0,0
1774792895.27,0.232,0.015,9,0,0
1774792895.29,0.208,0.015,9,0,0
1774792895.32,0.217,0.015,9,0,0
1774792895.35,0.215,0.022,9,0,0
1774792895.38,0.228,0.031,9,0,0
1774792895.42,0.222,0.046,9,0,0
1774792895.46,0.218,0.062,9,0,0
1774792895.48,0.246,0.047,9,0,0
1774792895.52,0.23,0.047,9,0,0
1774792895.58,0.246,0.032,9,0,0
1774792895.63,0.246,0.047,9,0,0
1774792895.65,0.243,0.047,9,0,0
1774792895.66,0.255,0.047,9,0,0
1774792895.69,0.215,0.049,9,0,0
1774792895.72,0.064,0.031,9,0,0
1774792895.76,0.059,0.048,9,0,0
1774792895.79,0.076,0.048,9,0,0
1774792895.81,0.156,0.046,9,0,0
1774792895.85,0.166,0.047,9,0,0
1774792895.88,0.204,0.031,10,0,0
1774792895.92,0.226,0.032,10,0,0
1774792896.0,0.23,0.048,10,0,0
1774792896.01,0.231,0.048,10,0,0
1774792896.03,0.229,0.048,10,0,0
1774792896.06,0.222,0.032,10,0,0
1774792896.09,0.203,0.032,10,0,0
1774792896.12,0.218,0.048,10,0,0
1774792896.16,0.212,0.048,10,0,0
1774792896.18,0.224,0.032,10,0,0
1774792896.22,0.216,0.063,10,0,0
1774792896.24,0.219,0.048,10,0,0
1774792896.28,0.231,0.063,10,0,0
1774792896.31,0.224,0.062,10,0,0
1774792896.39,0.213,0.062,10,0,0
1774792896.41,0.221,0.047,10,0,0
1774792896.43,0.217,0.047,10,0,0
1774792896.45,0.221,0.031,10,0,0
1774792896.49,0.215,0.046,10,0,0
1774792896.52,0.216,0.045,10,0,0
1774792896.55,0.205,0.061,10,0,0
1774792896.59,0.202,0.045,10,0,0
1774792896.61,0.205,0.045,10,0,0
1774792896.65,0.22,0.061,10,0,0
1774792896.68,0.214,0.06,10,0,0
1774792896.71,0.225,0.076,10,0,0
1774792896.76,0.224,0.061,10,0,0
1774792896.79,0.228,0.047,10,0,0
1774792896.82,0.228,0.045,10,0,0
1774792896.86,0.219,0.045,10,0,0
1774792896.89,0.225,0.076,10,0,0
1774792896.92,0.216,0.061,10,0,0
1774792896.95,0.216,0.076,10,0,0
1774792896.98,0.231,0.061,10,0,0
1774792897.02,0.228,0.061,10,0,0
1774792897.05,0.22,0.045,10,0,0
1774792897.08,0.223,0.046,10,0,0
1774792897.13,0.23,0.062,10,0,0
1774792897.16,0.225,0.046,10,0,0
1774792897.19,0.214,0.045,10,0,0
1774792897.22,0.219,0.045,10,0,0
1774792897.26,0.221,0.075,10,0,0
1774792897.29,0.22,0.045,10,0,0
1774792897.32,0.219,0.045,10,0,0
1774792897.35,0.219,0.06,10,0,0
1774792897.38,0.229,0.045,10,0,0
1774792897.42,0.23,0.029,10,0,0
1774792897.45,0.232,0.029,10,0,0
1774792897.5,0.233,0.015,10,0,0
1774792897.53,0.232,0.015,10,0,0
1774792897.56,0.242,0.015,10,0,0
1774792897.59,0.241,0.0,10,0,0
1774792897.63,0.242,0.0,10,0,0
1774792897.66,0.254,0.0,10,0,0
1774792897.69,0.24,0.0,10,0,0
1774792897.72,0.208,0.015,10,0,0
1774792897.75,0.093,0.0,10,0,0
1774792897.79,0.067,0.0,10,0,0
1774792897.81,0.067,0.015,10,0,0
1774792897.86,0.073,0.032,10,0,0
1774792897.9,0.11,0.057,10,0,0
1774792897.93,0.174,0.073,10,0,0
1774792897.96,0.208,0.071,11,0,0
1774792898.0,0.215,0.098,11,0,0
1774792898.02,0.224,0.014,11,0,0
1774792898.06,0.215,0.151,11,0,0
1774792898.09,0.217,0.24,11,0,0
1774792898.12,0.22,0.263,11,0,0
1774792898.16,0.232,0.213,11,0,0
1774792898.19,0.224,0.171,11,0,0
1774792898.22,0.239,0.056,11,0,0
1774792898.27,0.226,0.0,11,0,0
1774792898.29,0.235,0.0,11,0,0
1774792898.33,0.232,0.0,11,0,0
1774792898.36,0.236,0.0,11,0,0
1774792898.39,0.232,0.0,11,0,0
1774792898.43,0.229,0.0,11,0,0
1774792898.46,0.229,0.0,11,0,0
1774792898.49,0.217,0.0,11,0,0
1774792898.52,0.223,0.014,11,0,0
1774792898.55,0.237,0.019,11,0,0
1774792898.59,0.222,0.0,11,0,0
1774792898.63,0.234,0.0,11,0,0
1774792898.66,0.234,0.0,11,0,0
1774792898.7,0.232,0.0,11,0,0
1774792898.73,0.226,0.013,11,0,0
1774792898.76,0.233,0.0,11,0,0
1774792898.79,0.228,0.0,11,0,0
1774792898.83,0.236,0.0,11,0,0
1774792898.86,0.232,0.0,11,0,0
1774792898.89,0.238,0.0,11,0,0
1774792898.92,0.247,0.0,11,0,0
1774792898.95,0.247,0.0,11,0,0
1774792899.0,0.251,0.0,11,0,0
1774792899.03,0.256,0.0,11,0,0
1774792899.07,0.245,0.0,11,0,0
1774792899.1,0.169,0.0,11,0,0
1774792899.13,0.137,0.0,11,0,0
1774792899.16,0.2,0.0,12,0,0
1774792899.19,0.249,0.0,12,0,0
1774792899.23,0.262,0.0,12,0,0
1774792899.26,0.277,0.0,12,0,0
1774792899.29,0.286,0.013,12,0,0
1774792899.32,0.278,0.0,12,0,0
1774792899.37,0.283,0.013,12,0,0
1774792899.4,0.278,0.0,12,0,0
1774792899.43,0.286,0.0,12,0,0
1774792899.46,0.292,0.0,12,0,0
1774792899.49,0.286,0.013,12,0,0
1774792899.53,0.295,0.0,12,0,0
1774792899.56,0.273,0.0,12,0,0
1774792899.6,0.207,0.013,12,0,0
1774792899.62,0.151,0.013,12,0,0
1774792899.66,0.168,0.013,12,0,0
1774792899.69,0.239,0.019,13,0,0
1774792899.72,0.259,0.0,13,0,0
1774792899.77,0.277,0.0,13,0,0
1774792899.8,0.282,0.026,13,0,0
1774792899.83,0.293,0.013,13,0,0
1774792899.87,0.296,0.026,13,0,0
1774792899.9,0.279,0.026,13,0,0
1774792899.93,0.273,0.013,13,0,0
1774792899.96,0.273,0.013,13,0,0
1774792899.99,0.275,0.0,13,0,0
1774792900.02,0.266,0.013,13,0,0
1774792900.06,0.275,0.0,13,0,0
1774792900.1,0.281,0.013,13,0,0
1774792900.14,0.291,0.013,13,0,0
1774792900.17,0.29,0.013,13,0,0
1774792900.21,0.286,0.013,13,0,0
1774792900.24,0.288,0.019,13,0,0
1774792900.27,0.279,0.0,13,0,0
1774792900.29,0.284,0.0,13,0,0
1774792900.33,0.286,0.0,13,0,0
1774792900.36,0.277,0.0,13,0,0
1774792900.39,0.282,0.013,13,0,0
1774792900.42,0.284,0.013,13,0,0
1774792900.45,0.298,0.013,13,0,0
1774792900.5,0.298,0.0,13,0,0
1774792900.54,0.301,0.0,13,0,0
1774792900.57,0.302,0.0,13,0,0
1774792900.6,0.294,0.0,13,0,0
1774792900.63,0.286,0.0,13,0,0
1774792900.67,0.297,0.0,13,0,0
1774792900.7,0.283,0.013,13,0,0
1774792900.73,0.301,0.0,13,0,0
1774792900.76,0.298,0.019,13,0,0
1774792900.8,0.303,0.0,13,0,0
1774792900.83,0.305,0.0,13,0,0
1774792900.87,0.3,0.0,13,0,0
1774792900.9,0.3,0.014,13,0,0
1774792900.93,0.292,0.014,13,0,0
1774792900.97,0.288,0.014,13,0,0
1774792901.0,0.299,0.014,13,0,0
1774792901.03,0.288,0.0,13,0,0
1774792901.07,0.293,0.0,13,0,0
1774792901.09,0.295,0.014,13,0,0
1774792901.13,0.291,0.0,13,0,0
1774792901.16,0.283,0.0,13,0,0
1774792901.19,0.285,0.0,13,0,0
1774792901.22,0.286,0.0,13,0,0
1774792901.27,0.289,0.0,13,0,0
1774792901.3,0.299,0.014,13,0,0
1774792901.34,0.284,0.0,13,0,0
1774792901.37,0.294,0.014,13,0,0
1774792901.4,0.303,0.0,13,0,0
1774792901.43,0.291,0.0,13,0,0
1774792901.47,0.299,0.013,13,0,0
1774792901.5,0.296,0.0,13,0,0
1774792901.53,0.303,0.014,13,0,0
1774792901.56,0.292,0.014,13,0,0
1774792901.59,0.306,0.0,13,0,0
1774792901.64,0.311,0.014,13,0,0
1774792901.68,0.305,0.014,13,0,0
1774792901.7,0.293,0.014,13,0,0
1774792901.74,0.293,0.0,13,0,0
1774792901.77,0.303,0.0,13,0,0
1774792901.8,0.283,0.0,13,0,0
1774792901.84,0.289,0.0,13,0,0
1774792901.87,0.297,0.0,13,0,0
1774792901.9,0.305,0.0,13,0,0
1774792901.92,0.305,0.014,13,0,0
1774792901.96,0.303,0.0,13,0,0
1774792902.01,0.303,0.0,13,0,0
1774792902.04,0.297,0.0,13,0,0
1774792902.07,0.294,0.014,13,0,0
1774792902.11,0.295,0.014,13,0,0
1774792902.14,0.296,0.028,13,0,0
1774792902.17,0.3,0.019,13,0,0
1774792902.2,0.313,0.031,13,0,0
1774792902.23,0.302,0.014,13,0,0
1774792902.27,0.302,0.027,13,0,0
1774792902.29,0.308,0.055,13,0,0
1774792902.33,0.297,0.019,13,0,0
1774792902.38,0.304,0.031,13,0,0
1774792902.41,0.313,0.014,13,0,0
1774792902.44,0.307,0.014,13,0,0
1774792902.48,0.308,0.014,13,0,0
1774792902.51,0.296,0.019,13,0,0
1774792902.53,0.293,0.014,13,0,0
1774792902.57,0.303,0.014,13,0,0
1774792902.6,0.294,0.02,13,0,0
1774792902.63,0.289,0.014,13,0,0
1774792902.66,0.293,0.014,13,0,0
1774792902.69,0.299,0.014,13,0,0
1774792902.73,0.29,0.014,13,0,0
1774792902.78,0.289,0.0,13,0,0
1774792902.81,0.298,0.019,13,0,0
1774792902.84,0.286,0.014,13,0,0
1774792902.87,0.277,0.014,13,0,0
1774792902.9,0.286,0.014,13,0,0
1774792902.93,0.291,0.014,13,0,0
1774792902.97,0.295,0.014,13,0,0
1774792903.0,0.285,0.041,13,0,0
1774792903.03,0.293,0.014,13,0,0
1774792903.06,0.299,0.027,13,0,0
1774792903.1,0.307,0.027,13,0,0
1774792903.14,0.289,0.019,13,0,0
1774792903.18,0.295,0.117,13,0,0
1774792903.21,0.304,0.041,13,0,0
1774792903.24,0.305,0.027,13,0,0
1774792903.27,0.286,0.03,13,0,0
1774792903.3,0.252,0.014,13,0,0
1774792903.34,0.246,0.013,13,0,0
1774792903.37,0.266,0.04,13,0,0
1774792903.4,0.256,0.019,13,0,0
1774792903.43,0.263,0.0,13,0,0
1774792903.46,0.262,0.013,13,0,0
1774792903.51,0.265,0.013,13,0,0
1774792903.52,0.271,0.0,13,0,0
1774792903.58,0.266,0.014,13,0,0
1774792903.61,0.268,0.0,13,0,0
1774792903.64,0.277,0.0,13,0,0
1774792903.67,0.271,0.057,13,0,0
1774792903.7,0.255,0.032,13,0,0
1774792903.74,0.252,0.042,13,0,0
1774792903.77,0.202,0.02,13,0,0
1774792903.8,0.156,0.031,13,0,0
1774792903.84,0.151,0.069,13,0,0
1774792903.88,0.178,0.02,13,0,0
1774792903.91,0.176,0.014,13,0,0
1774792903.93,0.181,0.014,14,0,0
1774792903.97,0.173,0.02,14,0,0
1774792904.01,0.171,0.032,14,0,0
1774792904.04,0.146,0.02,14,0,0
1774792904.07,0.147,0.014,14,0,0
1774792904.11,0.166,0.014,14,0,0
1774792904.14,0.177,0.031,14,0,0
1774792904.17,0.159,0.02,14,0,0
1774792904.2,0.089,0.0,14,0,0
1774792904.23,0.085,0.013,14,0,0
1774792904.28,0.082,0.0,14,0,0
1774792904.29,0.081,0.013,14,0,0
1774792904.32,0.106,0.012,14,0,0
1774792904.38,0.157,0.0,14,0,0
1774792904.41,0.206,0.0,15,0,0
1774792904.44,0.199,0.012,15,0,0
1774792904.47,0.22,0.012,15,0,0
1774792904.5,0.226,0.012,15,0,0
1774792904.54,0.232,0.012,15,0,0
1774792904.57,0.247,0.025,15,0,0
1774792904.6,0.256,0.038,15,0,0
1774792904.65,0.259,0.012,15,0,0
1774792904.66,0.259,0.0,15,0,0
1774792904.68,0.251,0.013,15,0,0
1774792904.71,0.26,0.013,15,0,0
1774792904.77,0.251,0.013,15,0,0
1774792904.81,0.251,0.013,15,0,0
1774792904.84,0.258,0.019,15,0,0
1774792904.87,0.26,0.0,15,0,0
1774792904.91,0.269,0.014,15,0,0
1774792904.94,0.267,0.0,15,0,0
1774792904.97,0.259,0.014,15,0,0
1774792905.02,0.253,0.019,15,0,0
1774792905.03,0.248,0.019,15,0,0
1774792905.05,0.254,0.014,15,0,0
1774792905.08,0.242,0.027,15,0,0
1774792905.11,0.121,0.027,15,0,0
1774792905.21,0.048,0.028,15,0,0
1774792905.22,0.044,0.014,15,0,0
1774792905.27,0.043,0.028,15,0,0
1774792905.29,0.043,0.042,15,0,0
1774792905.34,0.046,0.031,15,0,0
1774792905.35,0.048,0.042,15,0,0
1774792905.41,0.043,0.055,15,0,0
1774792905.43,0.048,0.055,15,0,0
1774792905.44,0.047,0.055,15,0,0
1774792905.48,0.054,0.028,15,0,0
1774792905.5,0.053,0.028,15,0,0
1774792905.55,0.047,0.041,15,0,0
1774792905.61,0.049,0.014,15,0,0
1774792905.62,0.045,0.027,15,0,0
1774792905.67,0.045,0.027,15,0,0
1774792905.68,0.05,0.041,15,0,0
1774792905.74,0.067,0.044,15,0,0
1774792905.75,0.062,0.042,15,0,0
1774792905.82,0.064,0.043,15,0,1
1774792905.84,0.06,0.055,15,0,1
1774792905.85,0.055,0.068,15,0,1
1774792905.88,0.057,0.081,15,0,1
1774792905.89,0.052,0.067,15,0,1
1774792905.95,0.065,0.067,15,0,1
1774792906.01,0.065,0.041,15,0,1
1774792906.02,0.064,0.054,15,0,1
1774792906.08,0.061,0.054,15,0,1
1774792906.09,0.057,0.054,15,0,1
1774792906.14,0.064,0.056,15,0,1
1774792906.15,0.063,0.054,15,0,1
1774792906.22,0.052,0.019,15,0,1
1774792906.24,0.062,0.014,15,0,1
1774792906.25,0.062,0.014,15,0,1
1774792906.28,0.061,0.014,15,0,1
1774792906.3,0.063,0.014,15,0,1
1774792906.34,0.058,0.019,15,0,1
1774792906.41,0.059,0.019,15,0,1
1774792906.42,0.06,0.019,15,0,1
1774792906.47,0.064,0.014,15,0,1
1774792906.49,0.065,0.014,15,0,1
1774792906.54,0.058,0.013,15,0,1
1774792906.55,0.063,0.013,15,0,1
1774792906.62,0.066,0.04,15,0,1
1774792906.64,0.068,0.04,15,0,1
1774792906.65,0.066,0.04,15,0,1
1774792906.68,0.059,0.013,15,0,1
1774792906.7,0.054,0.013,15,0,1
1774792906.74,0.067,0.013,15,0,1
1774792906.81,0.061,0.013,15,0,1
1774792906.82,0.062,0.027,15,0,1
1774792906.87,0.059,0.013,15,0,1
1774792906.88,0.059,0.013,15,0,1
1774792906.95,0.065,0.054,15,0,1
1774792906.97,0.068,0.039,15,0,1
1774792906.98,0.07,0.042,15,0,1
1774792907.02,0.061,0.039,15,0,1
1774792907.03,0.061,0.041,15,0,1
1774792907.08,0.056,0.029,15,0,1
1774792907.09,0.063,0.027,15,0,1
1774792907.14,0.068,0.026,15,0,1
1774792907.21,0.06,0.013,15,0,1
1774792907.22,0.06,0.014,15,0,1
1774792907.27,0.058,0.027,15,0,1
1774792907.29,0.057,0.027,15,0,1
1774792907.35,0.051,0.053,15,0,1
1774792907.36,0.056,0.053,15,0,1
1774792907.38,0.054,0.055,15,0,1
1774792907.42,0.054,0.053,15,0,1
1774792907.43,0.051,0.053,15,0,1
1774792907.48,0.05,0.053,15,0,1
1774792907.5,0.05,0.053,15,0,1
1774792907.55,0.056,0.053,15,0,1
1774792907.61,0.054,0.053,15,0,1
1774792907.63,0.054,0.039,15,0,1
1774792907.67,0.062,0.039,15,0,1
1774792907.68,0.063,0.053,15,0,1
1774792907.75,0.049,0.053,15,0,1
1774792907.77,0.049,0.053,15,0,1
1774792907.78,0.049,0.053,15,0,1
1774792907.81,0.054,0.042,15,0,1
1774792907.83,0.05,0.053,15,0,1
1774792907.89,0.051,0.068,15,0,1
1774792907.9,0.045,0.068,15,0,1
1774792907.95,0.051,0.055,15,0,1
1774792908.02,0.053,0.027,15,0,1
1774792908.03,0.052,0.019,15,0,1
1774792908.08,0.064,0.013,15,0,1
1774792908.09,0.058,0.013,15,0,1
1774792908.16,0.053,0.019,15,0,1
1774792908.17,0.042,0.014,15,0,1
1774792908.18,0.054,0.014,15,0,1
1774792908.22,0.043,0.014,15,0,1
1774792908.23,0.047,0.0,15,0,1
1774792908.28,0.048,0.014,15,0,1
1774792908.29,0.055,0.014,15,0,1
1774792908.35,0.055,0.014,15,0,1
1774792908.4,0.043,0.013,15,0,1
1774792908.42,0.043,0.027,15,0,1
1774792908.47,0.039,0.027,15,0,1
1774792908.48,0.043,0.027,15,0,1
1774792908.55,0.043,0.041,15,0,1
1774792908.56,0.052,0.041,15,0,1
1774792908.58,0.043,0.041,15,0,1
1774792908.62,0.044,0.027,15,0,1
1774792908.63,0.045,0.041,15,0,1
1774792908.68,0.043,0.041,15,0,1
1774792908.7,0.043,0.041,15,0,1
1774792908.75,0.041,0.041,15,0,1
1774792908.81,0.044,0.053,15,0,1
1774792908.82,0.047,0.054,15,0,1
1774792908.89,0.035,0.081,15,0,1
1774792908.91,0.035,0.08,15,0,1
1774792908.92,0.032,0.068,15,0,1
1774792908.95,0.038,0.082,15,0,1
1774792908.97,0.037,0.068,15,0,1
1774792909.02,0.041,0.056,15,0,1
1774792909.03,0.037,0.081,15,0,1
1774792909.09,0.032,0.054,15,0,1
1774792909.1,0.038,0.068,15,0,1
1774792909.14,0.039,0.055,15,0,1
1774792909.21,0.043,0.055,15,0,1
1774792909.23,0.047,0.055,15,0,1
1774792909.29,0.059,0.055,15,0,1
1774792909.3,0.059,0.054,15,0,1
1774792909.31,0.059,0.055,15,0,1
1774792909.35,0.1,0.041,15,0,1
1774792909.37,0.11,0.041,15,0,1
1774792909.42,0.176,0.068,15,0,1
1774792909.43,0.173,0.068,15,0,1
1774792909.48,0.206,0.041,16,0,0
1774792909.5,0.204,0.041,16,0,0
1774792909.55,0.194,0.055,16,0,0
1774792909.61,0.213,0.054,16,0,0
1774792909.62,0.219,0.041,16,0,0
1774792909.69,0.204,0.039,16,0,0
1774792909.71,0.209,0.054,16,0,0
1774792909.72,0.223,0.041,16,0,0
1774792909.75,0.174,0.027,16,0,0
1774792909.77,0.177,0.04,16,0,0
1774792909.82,0.211,0.041,17,0,0
1774792909.83,0.209,0.02,17,0,0
1774792909.88,0.165,0.056,17,0,0
1774792909.89,0.149,0.041,17,0,0
1774792909.95,0.194,0.019,18,0,0
1774792910.01,0.214,0.04,18,0,0
1774792910.02,0.208,0.041,18,0,0
1774792910.09,0.216,0.056,18,0,0
1774792910.1,0.215,0.056,18,0,0
1774792910.12,0.215,0.056,18,0,0
1774792910.16,0.247,0.0,18,0,0
1774792910.17,0.232,0.0,18,0,0
1774792910.22,0.248,0.043,18,0,0
1774792910.23,0.246,0.02,18,0,0
1774792910.28,0.236,0.014,18,0,0
1774792910.29,0.234,0.015,18,0,0
1774792910.34,0.239,0.015,18,0,0
1774792910.41,0.238,0.015,18,0,0
1774792910.42,0.245,0.03,18,0,0
1774792910.49,0.216,0.045,18,0,0
1774792910.5,0.219,0.015,18,0,0
1774792910.52,0.222,0.03,18,0,0
1774792910.56,0.219,0.03,18,0,0
1774792910.57,0.222,0.029,18,0,0
1774792910.62,0.228,0.015,18,0,0
1774792910.63,0.222,0.015,18,0,0
1774792910.68,0.22,0.031,18,0,0
1774792910.7,0.236,0.046,18,0,0
1774792910.74,0.217,0.016,18,0,0
1774792910.82,0.235,0.032,18,0,0
1774792910.84,0.229,0.032,18,0,0
1774792910.85,0.235,0.032,18,0,0
1774792910.89,0.223,0.064,18,0,0
1774792910.91,0.24,0.063,18,0,0
1774792910.95,0.234,0.033,18,0,0
1774792910.97,0.218,0.032,18,0,0
1774792911.02,0.244,0.048,18,0,0
1774792911.03,0.244,0.016,18,0,0
1774792911.08,0.234,0.054,18,0,0
1774792911.09,0.246,0.068,18,0,0
1774792911.15,0.234,0.034,18,0,0
1774792911.22,0.236,0.0,18,0,0
1774792911.24,0.23,0.0,18,0,0
1774792911.25,0.221,0.017,18,0,0
1774792911.29,0.233,0.017,18,0,0
1774792911.31,0.243,0.017,18,0,0
1774792911.35,0.262,0.052,18,0,0
1774792911.37,0.27,0.086,18,0,0
1774792911.42,0.27,0.069,18,0,0
1774792911.43,0.271,0.07,18,0,0
1774792911.48,0.288,0.051,18,0,0
1774792911.5,0.284,0.068,18,0,0
1774792911.55,0.292,0.098,18,0,0
1774792911.62,0.279,0.032,18,0,0
1774792911.64,0.29,0.065,18,0,0
1774792911.65,0.29,0.082,18,0,0
1774792911.69,0.29,0.084,18,0,0
1774792911.7,0.295,0.068,18,0,0
1774792911.75,0.308,0.017,18,0,0
1774792911.76,0.276,0.0,18,0,0
1774792911.82,0.303,0.0,18,0,0
1774792911.83,0.281,0.0,18,0,0
1774792911.88,0.302,0.0,18,0,0
1774792911.89,0.295,0.017,18,0,0
1774792911.94,0.313,0.0,18,0,0
1774792912.02,0.295,0.0,18,0,0
1774792912.04,0.295,0.0,18,0,0
1774792912.05,0.293,0.0,18,0,0
1774792912.09,0.295,0.0,18,0,0
1774792912.1,0.301,0.0,18,0,0
1774792912.16,0.279,0.0,18,0,0
1774792912.17,0.251,0.0,18,0,0
1774792912.22,0.275,0.0,18,0,0
1774792912.23,0.271,0.0,18,0,0
1774792912.28,0.281,0.0,18,0,0
1774792912.29,0.271,0.0,18,0,0
1774792912.34,0.241,0.0,18,0,0
1774792912.43,0.272,0.017,18,0,0
1774792912.44,0.261,0.0,18,0,0
1774792912.45,0.267,0.0,18,0,0
1774792912.5,0.241,0.0,18,0,0
1774792912.51,0.263,0.0,18,0,0
1774792912.56,0.248,0.0,18,0,0
1774792912.58,0.25,0.0,18,0,0
1774792912.61,0.251,0.0,18,0,0
1774792912.63,0.251,0.0,18,0,0
1774792912.68,0.244,0.0,18,0,0
1774792912.7,0.244,0.0,18,0,0
1774792912.76,0.261,0.023,18,0,0
1774792912.77,0.251,0.0,18,0,0
1774792912.83,0.249,0.0,18,0,0
1774792912.84,0.246,0.0,18,0,0
1774792912.89,0.249,0.0,18,0,0
1774792912.9,0.262,0.0,18,0,0
1774792912.95,0.252,0.0,18,0,0
1774792912.96,0.255,0.0,18,0,0
1774792913.02,0.269,0.0,18,0,0
1774792913.03,0.276,0.017,18,0,0
1774792913.08,0.266,0.017,18,0,0
1774792913.1,0.265,0.017,18,0,0
1774792913.16,0.271,0.017,18,0,0
1774792913.18,0.271,0.016,18,0,0
1774792913.22,0.274,0.0,18,0,0
1774792913.24,0.267,0.0,18,0,0
1774792913.29,0.289,0.0,18,0,0
1774792913.3,0.289,0.0,18,0,0
1774792913.35,0.287,0.0,18,0,0
1774792913.36,0.293,0.017,18,0,0
1774792913.42,0.288,0.0,18,0,0
1774792913.43,0.281,0.0,18,0,0
1774792913.48,0.287,0.0,18,0,0
1774792913.5,0.285,0.016,18,0,0
1774792913.56,0.311,0.0,18,0,0
1774792913.58,0.28,0.0,18,0,0
1774792913.62,0.291,0.016,18,0,0
1774792913.64,0.289,0.016,18,0,0
1774792913.69,0.293,0.016,18,0,0
1774792913.7,0.293,0.016,18,0,0
1774792913.75,0.301,0.024,18,0,0
1774792913.77,0.297,0.017,18,0,0
1774792913.82,0.294,0.0,18,0,0
1774792913.83,0.289,0.0,18,0,0
1774792913.88,0.295,0.017,18,0,0
1774792913.89,0.294,0.024,18,0,0
1774792913.96,0.282,0.0,18,0,0
1774792913.97,0.271,0.0,18,0,0
1774792914.02,0.294,0.016,18,0,0
1774792914.04,0.281,0.0,18,0,0
1774792914.09,0.283,0.0,18,0,0
1774792914.1,0.282,0.0,18,0,0
1774792914.16,0.279,0.016,18,0,0
1774792914.17,0.279,0.017,18,0,0
1774792914.22,0.268,0.016,18,0,0
1774792914.23,0.261,0.0,18,0,0
1774792914.28,0.255,0.0,18,0,0
1774792914.29,0.252,0.016,18,0,0
1774792914.37,0.248,0.023,18,0,0
1774792914.38,0.248,0.016,18,0,0
1774792914.43,0.26,0.016,18,0,0
